key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,,,Too slow :(,0,78,78,40,1,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,79,79,61,1,t1.png,t4.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,80,80,73,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,81,81,74,1,t5.png,t4.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,82,82,76,1,t3.png,t2.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,83,83,34,1,t5.png,t4.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,84,84,84,1,t1.png,t1.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,85,85,91,1,t1.png,t4.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,86,86,44,1,t2.png,t3.png,1,0.909,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,87,87,98,1,t2.png,t4.png,2,0.0591,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,88,88,68,1,t1.png,t4.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,89,89,115,1,t2.png,t4.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,90,90,67,1,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,91,91,106,1,t2.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,92,92,15,1,t3.png,t2.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,93,93,77,1,t1.png,t1.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,94,94,11,1,t1.png,t4.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,95,95,0,1,t5.png,t1.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,96,96,119,1,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,97,97,8,1,t3.png,t2.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,98,98,22,1,t2.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,99,99,118,1,t5.png,t5.png,0,0.978,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,100,100,69,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,101,101,100,1,t4.png,t5.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,102,102,63,1,t2.png,t3.png,1,0.909,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,103,103,55,1,t2.png,t4.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,104,104,94,1,t5.png,t1.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,105,105,90,1,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,106,106,19,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,107,107,113,1,t5.png,t4.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,108,108,81,1,t1.png,t1.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,109,109,96,1,t1.png,t1.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,110,110,85,1,t3.png,t2.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,111,111,102,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,112,112,47,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,113,113,30,1,t3.png,t1.png,2,0.056466,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,114,114,43,1,t4.png,t2.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,115,115,70,1,t5.png,t5.png,0,0.978,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,116,116,97,1,t5.png,t5.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,117,117,38,1,t3.png,t1.png,2,0.056466,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,118,118,53,1,t3.png,t1.png,2,0.056466,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,119,119,13,1,t5.png,t5.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,space,1.145365,space,0.951195,0,0,0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,1,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t4.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,2,2,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,3,3,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,4,4,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,5,5,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,6,6,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,7,7,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,8,8,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t2.png,0,0.981,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,9,9,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,10,10,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,11,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,12,12,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,13,13,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t3.png,1,0.909,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,14,14,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,15,15,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,16,16,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,17,17,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t1.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,18,18,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,19,19,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,20,20,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,21,21,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,22,22,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,23,23,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,24,24,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,25,25,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t2.png,1,0.9,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,26,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,27,27,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,28,28,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,29,29,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,30,30,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,31,31,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,32,32,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,33,33,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,34,34,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,35,35,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,36,36,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,37,37,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,38,38,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,39,39,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t5.png,0,0.978,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,40,40,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-28_13h26.56.040,torte-2b,2020.1.3,MacIntel,60,12941,,,,,0,41,41,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
